2.12e+9  1.21e+11
2.75e+9  1.41e+11
4.20e+9  1.81e+11
5.76e+9  2.25e+11
7.64e+9  2.80e+11
1.07e+10  3.71e+11
1.41e+10  4.76e+11
2.05e+10  6.93e+11
2.69e+10  9.18e+11
3.61e+10  1.25e+12
5.58e+10  2.07e+12
8.23e+10  3.20e+12
1.13e+11  4.65e+12
1.43e+11  5.97e+12
1.92e+11  8.16e+12
2.51e+11  1.05e+13
3.14e+11  1.26e+13
4.03e+11  1.52e+13
5.21e+11  1.78e+13
6.75e+11  2.02e+13
8.44e+11  2.22e+13
1.06e+12  2.29e+13
