2.17e+9  1.37e+11
3.40e+9  1.81e+11
4.89e+9  2.47e+11
6.19e+9  3.08e+11
8.30e+9  4.08e+11
1.03e+10  5.23e+11
1.28e+10  6.93e+11
1.59e+10  8.90e+11
2.13e+10  1.33e+12
2.69e+10  1.88e+12
3.45e+10  2.74e+12
4.36e+10  3.98e+12
5.52e+10  5.97e+12
6.99e+10  8.96e+12
8.44e+10  1.26e+13
1.19e+11  2.36e+13
1.63e+11  4.27e+13
2.27e+11  7.73e+13
3.19e+11  1.36e+14
4.23e+11  1.97e+14
5.75e+11  2.69e+14
7.27e+11  3.25e+14
8.57e+11  3.57e+14
9.87e+11  3.80e+14
